p,method,n,energy_frac,rwdim,rrdim,nldim,nsr,time,error
0.3,clsthQDEIM,6,1,34,38,37,65,7.395714,,
0.3,thQDEIM,6,1,34,38,37,65,6.383869,1.774144485,0.0007572240119802951
,SOPT,6,1,34,38,37,67,6.239727,1.825457127,0.002014221837034479
0.3,clsthSOPT,6,1,34,38,37,67,5.984014,1.753759784,0.001014419482268668
0.3,thSOPT,6,1,34,38,37,67,6.377401,1.784266913,0.002014221836961629
1,QDEIM,6,1,34,38,37,67,7.333402,1.99766466,0.00736802525522744
0.3,clsthQDEIM,6,1,34,38,37,67,7.685965,,
0.3,thQDEIM,6,1,34,38,37,67,6.918530,1.814250948,0.0009511021745773772
,SOPT,6,1,34,38,37,69,7.019298,1.8466316,0.002171815477434408
0.3,clsthSOPT,6,1,34,38,37,69,6.125326,1.771523638,0.0009103160840457647
0.3,thSOPT,6,1,34,38,37,69,6.705818,1.817759685,0.002171815477233363
1,QDEIM,6,1,34,38,37,69,6.154751,1.929401669,0.001376024759955095
0.3,clsthQDEIM,6,1,34,38,37,69,6.638343,1.699792444,0.007334967230457288
0.3,thQDEIM,6,1,34,38,37,69,6.383679,1.847142639,0.0008385743297095759
,SOPT,6,1,34,38,37,71,6.642978,1.883649502,0.001263589660142021
0.3,clsthSOPT,6,1,34,38,37,71,7.191338,1.805001838,0.0007718810086115688
0.3,thSOPT,6,1,34,38,37,71,6.352068,1.856470293,0.001263589659906794
1,QDEIM,6,1,34,38,37,71,5.215141,2.026550385,0.004768327118031044
0.3,clsthQDEIM,6,1,34,38,37,71,5.649599,,
0.3,thQDEIM,6,1,34,38,37,71,6.878889,1.856806389,0.0008204978947967749
,SOPT,6,1,34,38,37,73,6.231459,1.913889486,0.002184741746007329
0.3,clsthSOPT,6,1,34,38,37,73,5.268174,1.813775589,0.001271655822299586
0.3,thSOPT,6,1,34,38,37,73,7.158030,1.898208166,0.002184741745529905
1,QDEIM,6,1,34,38,37,73,6.315094,1.904437582,0.003642949255264205
0.3,clsthQDEIM,6,1,34,38,37,73,6.356348,1.633502809,0.004200217273919664
0.3,thQDEIM,6,1,34,38,37,73,5.279549,1.888728897,0.0005082849692383042
,SOPT,6,1,34,38,37,75,5.187513,1.932478382,0.002103009874325636
0.3,clsthSOPT,6,1,34,38,37,75,6.289002,1.861723565,0.002406866794355347
0.3,thSOPT,6,1,34,38,37,75,6.264368,1.908568779,0.002103009873922098
1,QDEIM,6,1,34,38,37,75,5.816576,1.943889573,0.003966290276751695
0.3,clsthQDEIM,6,1,34,38,37,75,5.655524,1.620746787,0.007679865117096049
0.3,thQDEIM,6,1,34,38,37,75,5.766757,1.912242572,0.0002806328213602601
,SOPT,6,1,34,38,37,77,5.460205,1.969559942,0.002823232944941652
0.3,clsthSOPT,6,1,34,38,37,77,6.151343,1.980312253,0.003725445173959251
0.3,thSOPT,6,1,34,38,37,77,6.594282,1.964274868,0.002823232944400809
1,QDEIM,6,1,34,38,37,77,6.393526,1.975585839,0.004474258642406261
0.3,clsthQDEIM,6,1,34,38,37,77,5.183751,1.66689568,0.008287253660941254
0.3,thQDEIM,6,1,34,38,37,77,5.438576,1.933112027,0.0003224970108269671
,SOPT,6,1,34,38,37,79,6.101555,2.023491917,0.002341285464354359
0.3,clsthSOPT,6,1,34,38,37,79,4.829717,1.913972973,0.001486294123882618
0.3,thSOPT,6,1,34,38,37,79,6.751152,1.988226224,0.002341285464025862
1,QDEIM,6,1,34,38,37,79,5.756317,1.992027226,0.002743266689888004
0.3,clsthQDEIM,6,1,34,38,37,79,5.967463,1.69448767,0.009654262580372306
0.3,thQDEIM,6,1,34,38,37,79,5.141861,1.965063582,0.0003469545241323742
,SOPT,6,1,34,38,37,81,5.002268,2.033577098,0.002450945066067017
0.3,clsthSOPT,6,1,34,38,37,81,5.686671,1.984676651,0.002219162043178468
0.3,thSOPT,6,1,34,38,37,81,6.016756,2.016702835,0.002450945065602815
1,QDEIM,6,1,34,38,37,81,4.988694,2.039875193,0.002009241526283122
0.3,clsthQDEIM,6,1,34,38,37,81,5.734740,1.711996344,0.009352440248887942
0.3,thQDEIM,6,1,34,38,37,81,5.344464,2.004474469,0.001040132800202696
,SOPT,6,1,34,38,37,83,4.780015,2.058123831,0.002235072403482417
0.3,clsthSOPT,6,1,34,38,37,83,5.728633,1.966722047,0.003276079072752629
0.3,thSOPT,6,1,34,38,37,83,5.213268,2.029189421,0.002235072403006039
1,QDEIM,6,1,34,38,37,83,5.170494,2.054406704,0.002459358000788255
0.3,clsthQDEIM,6,1,34,38,37,83,6.907739,1.717950133,0.009160677876122498
0.3,thQDEIM,6,1,34,38,37,83,5.211393,2.238373636,0.01710533926769949
,SOPT,6,1,34,38,37,85,5.876114,2.097845752,0.002380232659797195
0.3,clsthSOPT,6,1,34,38,37,85,4.797191,1.974062371,0.003929153699934698
0.3,thSOPT,6,1,34,38,37,85,6.034515,2.066637787,0.002380232659297585
1,QDEIM,6,1,34,38,37,85,5.213393,2.086423722,0.002047571383603711
0.3,clsthQDEIM,6,1,34,38,37,85,5.517425,1.763029151,0.009091032174796117
0.3,thQDEIM,6,1,34,38,37,85,6.042065,,
,SOPT,6,1,34,38,37,87,4.691153,2.110933326,0.003081212544897985
0.3,clsthSOPT,6,1,34,38,37,87,4.753099,2.022986375,0.004350991150099103
0.3,thSOPT,6,1,34,38,37,87,5.088716,2.098723238,0.003081212544373985
1,QDEIM,6,1,34,38,37,87,4.860510,2.153305948,0.002451442862176359
0.3,clsthQDEIM,6,1,34,38,37,87,5.178697,1.790337582,0.01036392071561572
0.3,thQDEIM,6,1,34,38,37,87,5.351711,,
,SOPT,6,1,34,38,37,89,6.175794,2.152118843,0.003027497796415288
0.3,clsthSOPT,6,1,34,38,37,89,4.557920,2.040646433,0.004192043445650005
0.3,thSOPT,6,1,34,38,37,89,6.037217,2.135859047,0.003027497795681706
1,QDEIM,6,1,34,38,37,89,5.510552,2.167230145,0.003053222159466103
0.3,clsthQDEIM,6,1,34,38,37,89,5.602737,1.810722226,0.01034046262126988
0.3,thQDEIM,6,1,34,38,37,89,5.136800,,
,SOPT,6,1,34,38,37,91,4.593396,2.191658685,0.004242359033862232
0.3,clsthSOPT,6,1,34,38,37,91,5.308334,2.057689558,0.004131331149511855
0.3,thSOPT,6,1,34,38,37,91,5.149471,2.211942216,0.004242359032921464
1,QDEIM,6,1,34,38,37,91,5.957484,2.189739503,0.003203813788686241
0.3,clsthQDEIM,6,1,34,38,37,91,4.523449,1.822529081,0.01144894708619381
0.3,thQDEIM,6,1,34,38,37,91,5.200498,,
,SOPT,6,1,34,38,37,93,4.478987,2.217651983,0.005228643341772313
0.3,clsthSOPT,6,1,34,38,37,93,5.001718,2.070220129,0.004418341879414015
0.3,thSOPT,6,1,34,38,37,93,5.236020,2.199736631,0.005228643340549712
1,QDEIM,6,1,34,38,37,93,5.044611,2.240451037,0.003242084167344371
0.3,clsthQDEIM,6,1,34,38,37,93,4.614626,1.860831047,0.008927369553488428
0.3,thQDEIM,6,1,34,38,37,93,5.158645,,
,SOPT,6,1,34,38,37,95,4.544785,2.245975043,0.004425093289346284
0.3,clsthSOPT,6,1,34,38,37,95,4.006554,2.108036905,0.003670857321148553
0.3,thSOPT,6,1,34,38,37,95,4.793309,2.299331179,0.004425093288720957
1,QDEIM,6,1,34,38,37,95,5.050558,3.685929859,0.003409811754428066
0.3,clsthQDEIM,6,1,34,38,37,95,4.375092,1.876200325,0.009937641594269147
0.3,thQDEIM,6,1,34,38,37,95,4.505355,2.593787873,0.03328178864584951
,SOPT,6,1,34,38,37,97,4.852691,2.245623248,0.004606407047927037
0.3,clsthSOPT,6,1,34,38,37,97,4.008954,2.138705556,0.003868022319928769
0.3,thSOPT,6,1,34,38,37,97,5.192907,2.250338599,0.004606407047283716
1,QDEIM,6,1,34,38,37,97,4.536565,2.299798443,0.003289051283704935
0.3,clsthQDEIM,6,1,34,38,37,97,4.213201,1.9511082,0.01288844758928493
0.3,thQDEIM,6,1,34,38,37,97,4.521650,2.499622068,0.02379996357568466
,SOPT,0,0.9,4,6,6,8,7.449843,0.218086841,0.0174842614143374
0.375,clsthSOPT,0,0.9,4,6,6,8,4.259689,0.2120722509999999,0.01787930899372006
0.375,thSOPT,0,0.9,4,6,6,8,4.724672,0.20222745,0.01748426141433736
1,QDEIM,0,0.9,4,6,6,8,7.899276,0.213699683,0.0178684112187106
0.375,clsthQDEIM,0,0.9,4,6,6,8,10.844929,0.212879961,0.01743511529823218
0.375,thQDEIM,0,0.9,4,6,6,8,7.899276,0.213571634,0.01786841121871056
,SOPT,0,0.9,4,6,6,10,3.893677,0.244193159,0.01754262406593047
0.375,clsthSOPT,0,0.9,4,6,6,10,6.666139,0.255022771,0.01783823629731094
0.375,thSOPT,0,0.9,4,6,6,10,2.869946,0.231409556,0.01754262406593044
1,QDEIM,0,0.9,4,6,6,10,5.386423,0.247851679,0.0178454955478101
0.375,clsthQDEIM,0,0.9,4,6,6,10,7.661257,0.237020578,0.01769273910983964
0.375,thQDEIM,0,0.9,4,6,6,10,5.671521,0.246133799,0.01784549554781012
,SOPT,0,0.9,4,6,6,12,3.436666,0.269209301,0.01766078375844791
0.375,clsthSOPT,0,0.9,4,6,6,12,3.799701,0.287396064,0.01807127241105
0.375,thSOPT,0,0.9,4,6,6,12,3.358104,0.266938734,0.01766078375844793
1,QDEIM,0,0.9,4,6,6,12,2.863578,0.362525085,0.01765553128021813
0.375,clsthQDEIM,0,0.9,4,6,6,12,2.560246,0.267529152,0.01768074313011586
0.375,thQDEIM,0,0.9,4,6,6,12,2.183032,0.280652864,0.01765553128021817
,SOPT,0,0.9,4,6,6,14,3.215447,0.3199418009999999,0.01763531560313964
0.375,clsthSOPT,0,0.9,4,6,6,14,5.141848,0.3029636489999999,0.01797872819113409
0.375,thSOPT,0,0.9,4,6,6,14,3.590412,0.316807328,0.01763531560313961
1,QDEIM,0,0.9,4,6,6,14,2.416411,0.311284169,0.01752358595318841
0.375,clsthQDEIM,0,0.9,4,6,6,14,4.224703,0.299437026,0.01769758312586485
0.375,thQDEIM,0,0.9,4,6,6,14,2.411103,0.296745057,0.0175235859531884
,SOPT,0,0.9,4,6,6,16,2.804436,0.33262135,0.01775373648857074
0.375,clsthSOPT,0,0.9,4,6,6,16,3.478841,0.391554276,0.01798967229170241
0.375,thSOPT,0,0.9,4,6,6,16,3.099030,0.323165306,0.01775373648857079
1,QDEIM,0,0.9,4,6,6,16,2.614302,0.338368747,0.01745485136463807
0.375,clsthQDEIM,0,0.9,4,6,6,16,2.870514,0.331005281,0.01772826987369437
0.375,thQDEIM,0,0.9,4,6,6,16,3.668043,0.327837494,0.01745485136463802
,SOPT,0,0.9,4,6,6,18,3.285008,0.367257842,0.01776475815402262
0.375,clsthSOPT,0,0.9,4,6,6,18,3.016039,0.350076995,0.01796948510087152
0.375,thSOPT,0,0.9,4,6,6,18,2.288045,0.3534986459999999,0.01776475815402262
1,QDEIM,0,0.9,4,6,6,18,2.295675,0.3579456179999999,0.01735252946208791
0.375,clsthQDEIM,0,0.9,4,6,6,18,3.009914,0.350596736,0.01775739017575142
0.375,thQDEIM,0,0.9,4,6,6,18,2.113138,0.358273909,0.01735252946208795
,SOPT,0,0.9,4,6,6,20,3.846132,0.395523098,0.01776475815402264
0.375,clsthSOPT,0,0.9,4,6,6,20,2.569764,0.378321185,0.01794708916526727
0.375,thSOPT,0,0.9,4,6,6,20,5.165582,0.36718775,0.0177647581540226
1,QDEIM,0,0.9,4,6,6,20,1.738289,0.390975435,0.01742841346851322
0.375,clsthQDEIM,0,0.9,4,6,6,20,2.353390,0.527056706,0.0176686322883875
0.375,thQDEIM,0,0.9,4,6,6,20,2.751685,0.385474525,0.01742841346851338
,SOPT,0,0.9,4,6,6,22,5.013327,0.41084948,0.01776475815402262
0.375,clsthSOPT,0,0.9,4,6,6,22,3.231159,0.410695978,0.01796574511780692
0.375,thSOPT,0,0.9,4,6,6,22,2.239427,0.373723496,0.01776475815402258
1,QDEIM,0,0.9,4,6,6,22,1.774034,0.411818731,0.01744917996574899
0.375,clsthQDEIM,0,0.9,4,6,6,22,2.670833,0.4150192629999999,0.01767299567966533
0.375,thQDEIM,0,0.9,4,6,6,22,1.831254,0.419955791,0.01744917996574895
,SOPT,0,0.9,4,6,6,24,3.406525,0.441080057,0.01776475815402265
0.375,clsthSOPT,0,0.9,4,6,6,24,2.308920,0.4952708830000001,0.01797039394149919
0.375,thSOPT,0,0.9,4,6,6,24,4.088198,0.384219568,0.01776475815402265
1,QDEIM,0,0.9,4,6,6,24,2.335351,0.444638507,0.01743475177744541
0.375,clsthQDEIM,0,0.9,4,6,6,24,1.988532,0.442467031,0.0176748113453376
0.375,thQDEIM,0,0.9,4,6,6,24,1.842337,0.45357283,0.01743475177744547
,SOPT,0,0.9,4,6,6,26,4.015338,0.466619997,0.01776475815402264
0.375,clsthSOPT,0,0.9,4,6,6,26,2.905295,0.4629388729999999,0.01794822760911075
0.375,thSOPT,0,0.9,4,6,6,26,55.907124,0.4036203829999999,0.01776475815402262
1,QDEIM,0,0.9,4,6,6,26,2.318586,0.4766254129999999,0.01742539801274641
0.375,clsthQDEIM,0,0.9,4,6,6,26,1.996343,0.539938661,0.01767557457184299
0.375,thQDEIM,0,0.9,4,6,6,26,1.969387,0.4871685059999999,0.01742539801274637
,SOPT,0,0.9,4,6,6,28,3.564323,0.49575689,0.01776475815402263
0.375,clsthSOPT,0,0.9,4,6,6,28,3.079936,0.494756195,0.01794977841094161
0.375,thSOPT,0,0.9,4,6,6,28,1.859487,0.410034707,0.0177647581540226
1,QDEIM,0,0.9,4,6,6,28,1.793268,0.579847185,0.01741884207689486
0.375,clsthQDEIM,0,0.9,4,6,6,28,2.244943,0.488264774,0.01767656108242582
0.375,thQDEIM,0,0.9,4,6,6,28,2.055969,0.6394096849999999,0.01742733946346526
,SOPT,0,0.9,4,6,6,30,4.657494,0.523761982,0.01776475815402265
0.375,clsthSOPT,0,0.9,4,6,6,30,2.669514,0.5229620429999999,0.0179886383921431
0.375,thSOPT,0,0.9,4,6,6,30,1.375661,0.418657473,0.01776475815402258
1,QDEIM,0,0.9,4,6,6,30,2.867062,0.5474175210000001,0.01741399201298576
0.375,clsthQDEIM,0,0.9,4,6,6,30,2.449863,0.522068875,0.01768795971683233
0.375,thQDEIM,0,0.9,4,6,6,30,2.534953,0.549455479,0.01740807381692829
,SOPT,0,0.9,4,6,6,32,3.373619,0.539528292,0.01776475815402265
0.375,clsthSOPT,0,0.9,4,6,6,32,3.156344,0.541355983,0.01799060278560325
0.375,thSOPT,0,0.9,4,6,6,32,4.431285,0.430099383,0.01776475815402265
1,QDEIM,0,0.9,4,6,6,32,1.970443,0.576567309,0.01741124623838906
0.375,clsthQDEIM,0,0.9,4,6,6,32,2.106232,0.5269118859999999,0.0176899737399447
0.375,thQDEIM,0,0.9,4,6,6,32,2.013781,0.580029164,0.01739328748524117
,SOPT,0,0.9,4,6,6,34,3.443204,0.562069049,0.01776475815402264
0.375,clsthSOPT,0,0.9,4,6,6,34,3.823342,0.5716649700000001,0.01798978419278017
0.375,thSOPT,0,0.9,4,6,6,34,53.739634,0.426142658,0.01776475815402262
1,QDEIM,0,0.9,4,6,6,34,1.751639,0.604677566,0.0173980361134628
0.375,clsthQDEIM,0,0.9,4,6,6,34,2.287559,0.550566415,0.01769138217851485
0.375,thQDEIM,0,0.9,4,6,6,34,1.948266,0.6132804119999999,0.01739385458719304
,SOPT,0,0.9,4,6,6,36,4.047516,0.5847218860000001,0.01776475815402261
0.375,clsthSOPT,0,0.9,4,6,6,36,3.275355,0.599254717,0.01798981408286098
0.375,thSOPT,0,0.9,4,6,6,36,1.164243,0.4454925,0.0177647581540226
1,QDEIM,0,0.9,4,6,6,36,2.241662,0.6417305360000001,0.01738737199144106
0.375,clsthQDEIM,0,0.9,4,6,6,36,2.232798,0.5426098859999999,0.01779736170392209
0.375,thQDEIM,0,0.9,4,6,6,36,2.530103,0.6466146610000001,0.0173868389923981
,SOPT,0,0.9,4,6,6,38,7.148677,0.6223328349999999,0.01776475815402264
0.375,clsthSOPT,0,0.9,4,6,6,38,2.891209,0.616963237,0.01798981124642399
0.375,thSOPT,0,0.9,4,6,6,38,1.188254,0.458662122,0.01776475815402258
1,QDEIM,0,0.9,4,6,6,38,2.017314,0.664732997,0.01737858274322272
0.375,clsthQDEIM,0,0.9,4,6,6,38,1.915220,0.554988164,0.01779832732956269
0.375,thQDEIM,0,0.9,4,6,6,38,1.988784,0.6761911089999999,0.01738100376363344
,SOPT,0,0.9,4,6,6,40,4.411747,0.650058669,0.01776475815402265
0.375,clsthSOPT,0,0.9,4,6,6,40,3.657283,0.6494165759999999,0.01798981067404727
0.375,thSOPT,0,0.9,4,6,6,40,1.371080,0.46334369,0.01776475815402265
1,QDEIM,0,0.9,4,6,6,40,2.231061,0.786350597,0.0173725189426331
0.375,clsthQDEIM,0,0.9,4,6,6,40,2.083369,0.5917221460000001,0.01771881061888184
0.375,thQDEIM,0,0.9,4,6,6,40,1.724115,0.705858654,0.01737274776824053
,SOPT,0,0.9,4,6,6,42,2.950639,0.685546004,0.01776475815402264
0.375,clsthSOPT,0,0.9,4,6,6,42,3.221189,0.6740845090000001,0.01798981057637959
0.375,thSOPT,0,0.9,4,6,6,42,1.381128,0.476090027,0.01776475815402262
1,QDEIM,0,0.9,4,6,6,42,2.446351,0.728945441,0.0173685508479275
0.375,clsthQDEIM,0,0.9,4,6,6,42,1.878483,0.614716346,0.0177402286838165
0.375,thQDEIM,0,0.9,4,6,6,42,2.427324,0.7365915240000001,0.01736584884933202
,SOPT,0,0.9,4,6,6,44,3.032183,0.689621415,0.01776475815402264
0.375,clsthSOPT,0,0.9,4,6,6,44,2.943189,0.684534325,0.01798981057637958
0.375,thSOPT,0,0.9,4,6,6,44,1.638512,0.482531202,0.0177647581540226
1,QDEIM,0,0.9,4,6,6,44,3.025356,0.766050516,0.01736511582811945
0.375,clsthQDEIM,0,0.9,4,6,6,44,2.297618,0.6462418560000001,0.01775490672944313
0.375,thQDEIM,0,0.9,4,6,6,44,2.553977,0.783185229,0.0173695524905531
,SOPT,0,0.9,4,6,6,46,2.617844,0.730942766,0.01776475815402264
0.375,clsthSOPT,0,0.9,4,6,6,46,3.191437,0.689449317,0.01798981057637958
0.375,thSOPT,0,0.9,4,6,6,46,1.971474,0.494204165,0.01776475815402258
1,QDEIM,0,0.9,4,6,6,46,1.991703,0.894728494,0.01736211322611323
0.375,clsthQDEIM,0,0.9,4,6,6,46,1.739339,0.653102545,0.01775650380731679
0.375,thQDEIM,0,0.9,4,6,6,46,2.384013,0.903067867,0.01736454343592462
,SOPT,0,0.9,4,6,6,48,2.354461,0.7589716209999999,0.01776475815402266
0.375,clsthSOPT,0,0.9,4,6,6,48,5.521653,0.7065213410000001,0.01798981057637957
0.375,thSOPT,0,0.9,4,6,6,48,4.599172,0.509692416,0.01776475815402265
1,QDEIM,0,0.9,4,6,6,48,2.827458,0.8292045729999999,0.01735734478910337
0.375,clsthQDEIM,0,0.9,4,6,6,48,1.798759,0.680437184,0.01775743860215932
0.375,thQDEIM,0,0.9,4,6,6,48,2.948467,0.834088473,0.0173602921665897
,SOPT,0,0.9,4,6,6,50,1.926187,0.7627766070000001,0.01776475815402266
0.375,clsthSOPT,0,0.9,4,6,6,50,2.555706,0.7234369510000001,0.01798981057637959
0.375,thSOPT,0,0.9,4,6,6,50,4.782882,0.519246824,0.01776475815402262
1,QDEIM,0,0.9,4,6,6,50,2.190745,0.8667368559999999,0.01735321371047383
0.375,clsthQDEIM,0,0.9,4,6,6,50,1.789199,0.7183954420000001,0.01777863344917118
0.375,thQDEIM,0,0.9,4,6,6,50,1.727874,0.864007801,0.01737407081136862
,SOPT,0,0.9,4,6,6,52,2.265123,0.796422929,0.01776475815402266
0.375,clsthSOPT,0,0.9,4,6,6,52,2.672182,0.7275264379999999,0.01798981057637958
0.375,thSOPT,0,0.9,4,6,6,52,69.248894,0.524732082,0.0177647581540226
1,QDEIM,0,0.9,4,6,6,52,2.081202,1.003394252,0.01734960073860078
0.375,clsthQDEIM,0,0.9,4,6,6,52,2.047149,0.740538677,0.01778127614865263
0.375,thQDEIM,0,0.9,4,6,6,52,1.536838,0.907801783,0.01740090717587319
,SOPT,0,0.9,4,6,6,54,4.064780,0.833735802,0.01776475815402266
0.375,clsthSOPT,0,0.9,4,6,6,54,2.604086,0.7305673770000001,0.01798981057637958
0.375,thSOPT,0,0.9,4,6,6,54,1.056853,0.5294827419999999,0.01776475815402258
1,QDEIM,0,0.9,4,6,6,54,3.038130,0.9224420449999999,0.01734641452764765
0.375,clsthQDEIM,0,0.9,4,6,6,54,1.987731,0.773332617,0.01778503598019058
0.375,thQDEIM,0,0.9,4,6,6,54,3.677857,0.917876671,0.01742304848449136
,SOPT,0,0.9,4,6,6,56,2.612103,0.867626033,0.01776475815402261
0.375,clsthSOPT,0,0.9,4,6,6,56,2.636281,0.74564577,0.01798981057637957
0.375,thSOPT,0,0.9,4,6,6,56,1.098690,0.537088824,0.01776475815402265
1,QDEIM,0,0.9,4,6,6,56,1.630735,0.948531251,0.01735905992024823
0.375,clsthQDEIM,0,0.9,4,6,6,56,1.971497,0.780545331,0.0177867077306977
0.375,thQDEIM,0,0.9,4,6,6,56,2.285421,0.962011571,0.01742075542264218
,SOPT,0,0.9,4,6,6,58,2.631671,0.896909532,0.01776475815402266
0.375,clsthSOPT,0,0.9,4,6,6,58,3.660299,0.746657923,0.01798981057637959
0.375,thSOPT,0,0.9,4,6,6,58,1.170493,0.5473870569999999,0.01776475815402262
1,QDEIM,0,0.9,4,6,6,58,1.674114,0.994445116,0.01737009224533283
0.375,clsthQDEIM,0,0.9,4,6,6,58,1.630732,0.8115535270000001,0.01780664998829232
0.375,thQDEIM,0,0.9,4,6,6,58,3.904895,0.991748509,0.01746129421070106
,SOPT,0,0.9,4,6,6,60,2.674733,0.927318207,0.01776475815402266
0.375,clsthSOPT,0,0.9,4,6,6,60,4.999973,0.759165248,0.01798981057637958
0.375,thSOPT,0,0.9,4,6,6,60,1.123453,0.546238321,0.0177647581540226
1,QDEIM,0,0.9,4,6,6,60,2.653037,1.010600329,0.01738707420865765
0.375,clsthQDEIM,0,0.9,4,6,6,60,1.812956,0.826668135,0.01781994840225024
0.375,thQDEIM,0,0.9,4,6,6,60,5.006631,1.009810698,0.01747933829689677
,SOPT,0,0.9,4,6,6,62,2.869597,0.937991954,0.01776475815402266
0.375,clsthSOPT,0,0.9,4,6,6,62,2.157590,0.771643132,0.01798981057637958
0.375,thSOPT,0,0.9,4,6,6,62,1.225260,0.5425387749999999,0.01776475815402258
1,QDEIM,0,0.9,4,6,6,62,1.763515,1.044045515,0.01740821560177406
0.375,clsthQDEIM,0,0.9,4,6,6,62,1.850450,0.83717991,0.01782276223634103
0.375,thQDEIM,0,0.9,4,6,6,62,2.101476,1.032598531,0.01751296694702133
,SOPT,0,0.9,4,6,6,64,2.700153,0.965865958,0.01776475815402261
0.375,clsthSOPT,0,0.9,4,6,6,64,2.214821,0.768896984,0.01798981057637957
0.375,thSOPT,0,0.9,4,6,6,64,1.237221,0.5728701709999999,0.01776475815402265
1,QDEIM,0,0.9,4,6,6,64,2.272319,1.072766067,0.01742628677860497
0.375,clsthQDEIM,0,0.9,4,6,6,64,1.877268,0.8520460519999999,0.01782245032725481
0.375,thQDEIM,0,0.9,4,6,6,64,2.093220,1.048045245,0.01753786030712692
,SOPT,0,0.9,4,6,6,66,2.634548,0.991140838,0.01776475815402266
0.375,clsthSOPT,0,0.9,4,6,6,66,2.309754,0.796712493,0.01798981057637959
0.375,thSOPT,0,0.9,4,6,6,66,1.265899,0.5842070909999999,0.01776475815402262
1,QDEIM,0,0.9,4,6,6,66,4.355043,1.10574274,0.01744191109123431
0.375,clsthQDEIM,0,0.9,4,6,6,66,2.120689,0.8789720190000001,0.01782291662199061
0.375,thQDEIM,0,0.9,4,6,6,66,3.293011,1.086233401,0.01754470013033991
,SOPT,1,0.99,9,11,11,13,11.791231,0.33777525,0.002673406746490264
0.375,clsthSOPT,1,0.99,9,11,11,13,72.379112,0.340083411,0.002706024901702968
0.375,thSOPT,1,0.99,9,11,11,13,7.996872,0.344551256,0.00267340674649022
1,QDEIM,1,0.99,9,11,11,13,15.778192,0.4454347910000001,0.003090890737025847
0.375,clsthQDEIM,1,0.99,9,11,11,13,16.681745,0.3405802069999999,0.003508620045558857
0.375,thQDEIM,1,0.99,9,11,11,13,6.703701,0.3401234369999999,0.003039159279790863
,SOPT,1,0.99,9,11,11,15,5.626597,0.372154094,0.002689786152266965
0.375,clsthSOPT,1,0.99,9,11,11,15,9.994746,0.368487895,0.002697119167194183
0.375,thSOPT,1,0.99,9,11,11,15,6.678647,0.36650656,0.002689786152267006
1,QDEIM,1,0.99,9,11,11,15,9.069739,0.3703362109999999,0.003096481950312843
0.375,clsthQDEIM,1,0.99,9,11,11,15,8.846758,0.380897248,0.003437455266474948
0.375,thQDEIM,1,0.99,9,11,11,15,8.267706,0.477456159,0.003024650690055424
,SOPT,1,0.99,9,11,11,17,7.543499,0.397601773,0.00267660700104627
0.375,clsthSOPT,1,0.99,9,11,11,17,6.257718,0.393081817,0.002776902381133743
0.375,thSOPT,1,0.99,9,11,11,17,4.200417,0.387271087,0.002676607001046306
1,QDEIM,1,0.99,9,11,11,17,6.193724,0.4080141309999999,0.003075892046386857
0.375,clsthQDEIM,1,0.99,9,11,11,17,7.496959,0.405568553,0.003442962822834071
0.375,thQDEIM,1,0.99,9,11,11,17,6.822224,0.415187771,0.003025647860808312
,SOPT,1,0.99,9,11,11,19,6.662324,0.429133529,0.00268103951719931
0.375,clsthSOPT,1,0.99,9,11,11,19,4.011048,0.441016037,0.002795779106963492
0.375,thSOPT,1,0.99,9,11,11,19,6.771032,0.4225146169999999,0.002681039517199323
1,QDEIM,1,0.99,9,11,11,19,4.351012,0.434513009,0.003067002441939121
0.375,clsthQDEIM,1,0.99,9,11,11,19,15.160910,0.42980274,0.003315709697209207
0.375,thQDEIM,1,0.99,9,11,11,19,4.259231,0.43253541,0.003037798028059312
,SOPT,1,0.99,9,11,11,21,4.002046,0.462879056,0.002688242437895773
0.375,clsthSOPT,1,0.99,9,11,11,21,5.734973,0.453401205,0.002795588459491682
0.375,thSOPT,1,0.99,9,11,11,21,3.811727,0.461245158,0.002688242437895795
1,QDEIM,1,0.99,9,11,11,21,3.418914,0.4627475209999999,0.003054194744130396
0.375,clsthQDEIM,1,0.99,9,11,11,21,5.318811,0.460389638,0.003298566609601439
0.375,thQDEIM,1,0.99,9,11,11,21,5.146883,0.456907352,0.003011104627339264
,SOPT,1,0.99,9,11,11,23,3.602637,0.479741164,0.002763062140414063
0.375,clsthSOPT,1,0.99,9,11,11,23,5.958609,0.46753641,0.002798184387255033
0.375,thSOPT,1,0.99,9,11,11,23,3.567282,0.490586161,0.002763062140414131
1,QDEIM,1,0.99,9,11,11,23,4.811538,0.5001197909999999,0.003028161340526966
0.375,clsthQDEIM,1,0.99,9,11,11,23,6.705602,0.4905855730000001,0.003293784668307103
0.375,thQDEIM,1,0.99,9,11,11,23,4.082003,0.495961684,0.00301883075470579
,SOPT,1,0.99,9,11,11,25,3.466945,0.511083612,0.002781830655245582
0.375,clsthSOPT,1,0.99,9,11,11,25,4.468565,0.552721707,0.002768725116454521
0.375,thSOPT,1,0.99,9,11,11,25,4.909291,0.521719289,0.002781830655245656
1,QDEIM,1,0.99,9,11,11,25,4.796297,0.534256372,0.003020825371317535
0.375,clsthQDEIM,1,0.99,9,11,11,25,4.669144,0.511432125,0.003290891693001795
0.375,thQDEIM,1,0.99,9,11,11,25,4.663683,0.529094713,0.003083861847772956
